Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
Vasc	M_045	M_111	7	673	105	0.0175151	0.317715	1	1	AT4G01035;AT4G01086;AT4G01165;AT4G01293;AT4G01304;AT4G01503;AT4G01555;
Vasc	M_045	M_112	1	663	105	0.930037	0.930037	1	1	AT4G01127;
Vasc	M_045	M_113	2	657	105	0.736605	0.736605	1	1	AT4G01086;AT4G01181;
Vasc	M_045	M_114	6	771	105	0.0854535	0.499134	1	1	AT4G01014;AT4G01086;AT4G01127;AT4G01181;AT4G01304;AT4G01555;
Vasc	M_045	M_115	2	653	105	0.733507	0.733507	1	1	AT4G01035;AT4G01293;
Vasc	M_045	M_116	3	649	105	0.47502	0.499134	1	1	AT4G01127;AT4G01304;AT4G01555;
Vasc	M_045	M_117	2	444	105	0.526143	0.526143	1	1	AT4G01095;AT4G01160;
Vasc	M_045	M_118	3	575	105	0.3978	0.499134	1	1	AT4G01086;AT4G01157;AT4G01293;
Vasc	M_045	M_119	2	681	105	0.754562	0.754562	1	1	AT4G01035;AT4G01267;
Vasc	M_045	M_120	4	805	105	0.3943	0.499134	1	1	AT4G01086;AT4G01157;AT4G01160;AT4G01538;
Vasc	M_045	M_121	1	697	105	0.93907	0.93907	1	1	AT4G01232;
Vasc	M_045	M_122	2	700	105	0.768029	0.768029	1	1	AT4G01086;AT4G01160;
Vasc	M_045	M_123	0	674	105	0.514582	0.514582	1	1	
Vasc	M_045	M_124	2	479	105	0.567298	0.567298	1	1	AT4G01035;AT4G01165;
Vasc	M_045	M_125	3	759	105	0.580677	0.580677	1	1	AT4G01014;AT4G01293;AT4G01304;
Vasc	M_045	M_126	2	652	105	0.732727	0.732727	1	1	AT4G01232;AT4G01538;
Vasc	M_045	M_127	3	731	105	0.555028	0.555028	1	1	AT4G01014;AT4G01035;AT4G01181;
Vasc	M_045	M_128	2	868	105	0.861689	0.861689	1	1	AT4G01165;AT4G01267;
Vasc	M_045	M_129	1	558	105	0.892906	0.892906	1	1	AT4G01538;
Vasc	M_045	M_130	4	904	105	0.481613	0.499134	1	1	AT4G01127;AT4G01157;AT4G01293;AT4G01538;
Vasc	M_045	M_131	1	397	105	0.794962	0.794962	1	1	AT4G01035;
Vasc	M_045	M_132	2	705	105	0.771466	0.771466	1	1	AT4G01157;AT4G01181;
Vasc	M_045	M_133	5	729	105	0.162445	0.499134	1	1	AT4G01014;AT4G01035;AT4G01095;AT4G01165;AT4G01555;
Vasc	M_045	M_134	1	615	105	0.914987	0.914987	1	1	AT4G01165;
Vasc	M_045	M_135	1	731	105	0.946946	0.946946	1	1	AT4G01014;
Vasc	M_045	M_136	1	652	105	0.92684	0.92684	1	1	AT4G01157;
Vasc	M_045	M_137	1	631	105	0.92033	0.92033	1	1	AT4G01086;
Vasc	M_045	M_138	1	541	105	0.885282	0.885282	1	1	AT4G01035;
Vasc	M_045	M_139	3	782	105	0.601051	0.601051	1	1	AT4G01014;AT4G01127;AT4G01165;
Vasc	M_045	M_140	4	686	105	0.287604	0.499134	1	1	AT4G01035;AT4G01127;AT4G01293;AT4G01304;
Vasc	M_045	M_141	2	778	105	0.81684	0.81684	1	1	AT4G01304;AT4G01555;
Vasc	M_045	M_142	2	780	105	0.817963	0.817963	1	1	AT4G01086;AT4G01095;
Vasc	M_045	M_143	0	801	105	0.650843	0.650843	1	1	
Vasc	M_045	M_144	2	780	105	0.817963	0.817963	1	1	AT4G01014;AT4G01503;
Vasc	M_045	M_145	0	706	105	0.352825	0.499134	1	1	
Vasc	M_046	M_047	1	106	105	0.343444	0.499134	1	1	AT4G01259;
Vasc	M_046	M_048	1	715	105	0.943374	0.943374	1	1	AT4G01092;
Vasc	M_046	M_049	1	667	105	0.931165	0.931165	1	1	AT4G01312;
Vasc	M_046	M_050	1	725	105	0.945633	0.945633	1	1	AT4G01035;
Vasc	M_046	M_051	0	401	105	0.182883	0.499134	1	1	
Vasc	M_046	M_052	3	687	105	0.512947	0.512947	1	1	AT4G01035;AT4G01281;AT4G01394;
Vasc	M_046	M_053	1	367	105	0.768687	0.768687	1	1	AT4G01259;
Vasc	M_046	M_054	2	740	105	0.794315	0.794315	1	1	AT4G01035;AT4G01304;
Vasc	M_046	M_055	3	728	105	0.552226	0.552226	1	1	AT4G01053;AT4G01259;AT4G01312;
Vasc	M_046	M_056	5	786	105	0.200438	0.499134	1	1	AT4G01035;AT4G01127;AT4G01281;AT4G01304;AT4G01312;
Vasc	M_046	M_057	3	648	105	0.474004	0.499134	1	1	AT4G01092;AT4G01312;AT4G01394;
Vasc	M_046	M_058	3	714	105	0.539018	0.539018	1	1	AT4G01053;AT4G01259;AT4G01316;
Vasc	M_046	M_059	1	676	105	0.933638	0.933638	1	1	AT4G01312;
Vasc	M_046	M_060	4	553	105	0.175952	0.499134	1	1	AT4G01035;AT4G01092;AT4G01157;AT4G01434;
Vasc	M_046	M_061	1	488	105	0.857892	0.857892	1	1	AT4G01316;
Vasc	M_046	M_062	4	403	105	0.0760318	0.499134	1	1	AT4G01127;AT4G01281;AT4G01316;AT4G01512;
Vasc	M_046	M_063	2	624	105	0.710122	0.710122	1	1	AT4G01035;AT4G01538;
Vasc	M_046	M_064	2	667	105	0.744217	0.744217	1	1	AT4G01070;AT4G01394;
Vasc	M_046	M_065	4	545	105	0.169775	0.499134	1	1	AT4G01035;AT4G01053;AT4G01127;AT4G01312;
Vasc	M_046	M_066	4	522	105	0.152469	0.499134	1	1	AT4G01053;AT4G01259;AT4G01281;AT4G01316;
Vasc	M_046	M_067	0	645	105	0.875199	0.875199	1	1	
Vasc	M_046	M_068	1	613	105	0.914295	0.914295	1	1	AT4G01259;
Vasc	M_046	M_069	2	657	105	0.736605	0.736605	1	1	AT4G01281;AT4G01304;
Vasc	M_046	M_070	7	714	105	0.0233166	0.373066	1	1	AT4G01035;AT4G01070;AT4G01127;AT4G01281;AT4G01312;AT4G01434;AT4G01538;
Vasc	M_046	M_071	6	656	105	0.0460293	0.485721	1	1	AT4G01035;AT4G01070;AT4G01127;AT4G01281;AT4G01312;AT4G01434;
Vasc	M_046	M_072	1	732	105	0.947162	0.947162	1	1	AT4G01304;
Vasc	M_046	M_073	6	711	105	0.0630832	0.499134	1	1	AT4G01035;AT4G01053;AT4G01092;AT4G01304;AT4G01312;AT4G01316;
Vasc	M_046	M_074	2	464	105	0.549975	0.549975	1	1	AT4G01035;AT4G01092;
Vasc	M_046	M_075	2	681	105	0.754562	0.754562	1	1	AT4G01127;AT4G01281;
Vasc	M_046	M_076	1	635	105	0.921613	0.921613	1	1	AT4G01281;
Vasc	M_046	M_077	0	641	105	0.972718	0.972718	1	1	
Vasc	M_046	M_078	3	728	105	0.552226	0.552226	1	1	AT4G01053;AT4G01092;AT4G01316;
Vasc	M_046	M_079	1	672	105	0.93255	0.93255	1	1	AT4G01127;
Vasc	M_046	M_080	2	688	105	0.759599	0.759599	1	1	AT4G01157;AT4G01312;
Vasc	M_046	M_081	4	513	105	0.145893	0.499134	1	1	AT4G01127;AT4G01157;AT4G01304;AT4G01316;
Vasc	M_046	M_082	1	660	105	0.92918	0.92918	1	1	AT4G01127;
Vasc	M_046	M_083	2	650	105	0.731163	0.731163	1	1	AT4G01092;AT4G01259;
Vasc	M_046	M_084	2	690	105	0.761022	0.761022	1	1	AT4G01127;AT4G01304;
Vasc	M_046	M_085	2	724	105	0.784128	0.784128	1	1	AT4G01304;AT4G01394;
Vasc	M_046	M_086	4	719	105	0.316981	0.499134	1	1	AT4G01259;AT4G01281;AT4G01316;AT4G01394;
Vasc	M_046	M_087	4	519	105	0.150264	0.499134	1	1	AT4G01035;AT4G01092;AT4G01281;AT4G01394;
Vasc	M_046	M_088	4	689	105	0.290259	0.499134	1	1	AT4G01035;AT4G01070;AT4G01127;AT4G01281;
Vasc	M_046	M_089	2	677	105	0.751643	0.751643	1	1	AT4G01035;AT4G01157;
Vasc	M_046	M_090	2	473	105	0.560426	0.560426	1	1	AT4G01070;AT4G01259;
Vasc	M_046	M_091	3	522	105	0.34077	0.499134	1	1	AT4G01127;AT4G01281;AT4G01312;
Vasc	M_046	M_092	2	695	105	0.764548	0.764548	1	1	AT4G01281;AT4G01312;
Vasc	M_046	M_093	3	546	105	0.366696	0.499134	1	1	AT4G01157;AT4G01281;AT4G01312;
Vasc	M_046	M_094	1	448	105	0.833017	0.833017	1	1	AT4G01127;
Vasc	M_046	M_095	4	644	105	0.2509	0.499134	1	1	AT4G01035;AT4G01127;AT4G01281;AT4G01538;
Vasc	M_046	M_096	1	624	105	0.918035	0.918035	1	1	AT4G01035;
Vasc	M_046	M_097	2	650	105	0.731163	0.731163	1	1	AT4G01157;AT4G01316;
Vasc	M_046	M_098	4	706	105	0.305367	0.499134	1	1	AT4G01259;AT4G01281;AT4G01512;AT4G01538;
Vasc	M_046	M_099	1	743	105	0.949478	0.949478	1	1	AT4G01394;
Vasc	M_046	M_100	3	565	105	0.387112	0.499134	1	1	AT4G01053;AT4G01070;AT4G01157;
Vasc	M_046	M_101	2	852	105	0.854521	0.854521	1	1	AT4G01035;AT4G01259;
Vasc	M_046	M_102	1	511	105	0.870494	0.870494	1	1	AT4G01053;
Vasc	M_046	M_103	4	656	105	0.261287	0.499134	1	1	AT4G01035;AT4G01281;AT4G01304;AT4G01312;
Vasc	M_046	M_104	1	361	105	0.763045	0.763045	1	1	AT4G01157;
Vasc	M_046	M_105	1	600	105	0.909657	0.909657	1	1	AT4G01157;
Vasc	M_046	M_106	4	598	105	0.21205	0.499134	1	1	AT4G01035;AT4G01127;AT4G01281;AT4G01312;
Vasc	M_046	M_107	2	529	105	0.621573	0.621573	1	1	AT4G01053;AT4G01070;
Vasc	M_046	M_108	2	588	105	0.678768	0.678768	1	1	AT4G01053;AT4G01316;
Vasc	M_046	M_109	1	638	105	0.922561	0.922561	1	1	AT4G01053;
Vasc	M_046	M_110	1	474	105	0.849634	0.849634	1	1	AT4G01035;
Vasc	M_046	M_111	3	766	105	0.586945	0.586945	1	1	AT4G01070;AT4G01304;AT4G01316;
Vasc	M_046	M_112	1	721	105	0.94474	0.94474	1	1	AT4G01127;
Vasc	M_046	M_113	2	627	105	0.712618	0.712618	1	1	AT4G01070;AT4G01312;
Vasc	M_046	M_114	2	611	105	0.699102	0.699102	1	1	AT4G01127;AT4G01304;
Vasc	M_046	M_115	0	449	105	0.0301459	0.415793	1	1	
Vasc	M_046	M_116	3	756	105	0.577973	0.577973	1	1	AT4G01127;AT4G01281;AT4G01304;
Vasc	M_046	M_117	2	401	105	0.472155	0.499134	1	1	AT4G01053;AT4G01127;
Vasc	M_046	M_118	7	660	105	0.0159121	0.302329	1	1	AT4G01053;AT4G01157;AT4G01259;AT4G01304;AT4G01316;AT4G01394;AT4G01538;
Vasc	M_046	M_119	3	699	105	0.524629	0.524629	1	1	AT4G01070;AT4G01092;AT4G01538;
Vasc	M_046	M_120	4	748	105	0.343017	0.499134	1	1	AT4G01157;AT4G01259;AT4G01394;AT4G01538;
Vasc	M_046	M_121	3	697	105	0.522692	0.522692	1	1	AT4G01281;AT4G01316;AT4G01394;
Vasc	M_046	M_122	3	705	105	0.530413	0.530413	1	1	AT4G01127;AT4G01281;AT4G01316;
Vasc	M_046	M_123	2	627	105	0.712618	0.712618	1	1	AT4G01092;AT4G01281;
Vasc	M_046	M_124	1	574	105	0.899622	0.899622	1	1	AT4G01035;
Vasc	M_046	M_125	3	749	105	0.571622	0.571622	1	1	AT4G01092;AT4G01304;AT4G01434;
Vasc	M_046	M_126	1	605	105	0.911469	0.911469	1	1	AT4G01053;
Vasc	M_046	M_127	1	756	105	0.952085	0.952085	1	1	AT4G01035;
Vasc	M_046	M_128	2	763	105	0.808222	0.808222	1	1	AT4G01092;AT4G01281;
Vasc	M_046	M_129	3	725	105	0.549414	0.549414	1	1	AT4G01157;AT4G01259;AT4G01312;
Vasc	M_046	M_130	4	841	105	0.426449	0.499134	1	1	AT4G01127;AT4G01157;AT4G01259;AT4G01538;
Vasc	M_046	M_131	1	405	105	0.801455	0.801455	1	1	AT4G01259;
Vasc	M_046	M_132	2	777	105	0.816277	0.816277	1	1	AT4G01053;AT4G01157;
Vasc	M_046	M_133	3	644	105	0.469931	0.499134	1	1	AT4G01035;AT4G01053;AT4G01316;
Vasc	M_046	M_134	0	626	105	0.676658	0.676658	1	1	
Vasc	M_046	M_135	4	607	105	0.219514	0.499134	1	1	AT4G01259;AT4G01281;AT4G01312;AT4G01394;
Vasc	M_046	M_136	3	694	105	0.519779	0.519779	1	1	AT4G01053;AT4G01070;AT4G01157;
Vasc	M_046	M_137	1	101	105	0.330258	0.499134	1	1	AT4G01259;
Vasc	M_046	M_138	1	528	105	0.879091	0.879091	1	1	AT4G01434;
Vasc	M_046	M_139	3	651	105	0.477049	0.499134	1	1	AT4G01053;AT4G01127;AT4G01259;
Vasc	M_046	M_140	3	534	105	0.353746	0.499134	1	1	AT4G01035;AT4G01127;AT4G01304;
Vasc	M_046	M_141	2	742	105	0.795558	0.795558	1	1	AT4G01304;AT4G01394;
Vasc	M_046	M_142	1	788	105	0.95795	0.95795	1	1	AT4G01053;
Vasc	M_046	M_143	1	756	105	0.952085	0.952085	1	1	AT4G01281;
Vasc	M_046	M_144	0	747	105	0.785933	0.785933	1	1	
Vasc	M_046	M_145	1	677	105	0.933907	0.933907	1	1	AT4G01312;
Vasc	M_047	M_048	1	816	105	0.962495	0.962495	1	1	AT4G01299;
Vasc	M_047	M_049	3	808	105	0.623302	0.623302	1	1	AT4G01071;AT4G01078;AT4G01095;
Vasc	M_047	M_050	1	780	105	0.956554	0.956554	1	1	AT4G01035;
Vasc	M_047	M_051	1	469	105	0.846571	0.846571	1	1	AT4G01142;
Vasc	M_047	M_052	2	779	105	0.817402	0.817402	1	1	AT4G01160;AT4G01447;
Vasc	M_047	M_053	0	241	105	0.149619	0.499134	1	1	
Vasc	M_047	M_054	3	799	105	0.615694	0.615694	1	1	AT4G01035;AT4G01071;AT4G01095;
Vasc	M_047	M_055	3	798	105	0.614843	0.614843	1	1	AT4G01071;AT4G01259;AT4G01479;
Vasc	M_047	M_056	3	786	105	0.604528	0.604528	1	1	AT4G01035;AT4G01071;AT4G01479;
Vasc	M_047	M_057	1	677	105	0.933907	0.933907	1	1	AT4G01319;
Vasc	M_047	M_058	5	769	105	0.188792	0.499134	1	1	AT4G01071;AT4G01259;AT4G01316;AT4G01447;AT4G01479;
Vasc	M_047	M_059	2	758	105	0.805271	0.805271	1	1	AT4G01071;AT4G01078;
Vasc	M_047	M_060	2	595	105	0.685071	0.685071	1	1	AT4G01035;AT4G01095;
Vasc	M_047	M_061	1	586	105	0.904383	0.904383	1	1	AT4G01316;
Vasc	M_047	M_062	4	657	105	0.262157	0.499134	1	1	AT4G01095;AT4G01259;AT4G01316;AT4G01479;
Vasc	M_047	M_063	0	232	105	0.36826	0.499134	1	1	
Vasc	M_047	M_064	2	775	105	0.815144	0.815144	1	1	AT4G01142;AT4G01447;
Vasc	M_047	M_065	3	576	105	0.398867	0.499134	1	1	AT4G01035;AT4G01095;AT4G01479;
Vasc	M_047	M_066	5	572	105	0.0767631	0.499134	1	1	AT4G01095;AT4G01160;AT4G01259;AT4G01316;AT4G01319;
Vasc	M_047	M_067	0	648	105	0.483837	0.499134	1	1	
Vasc	M_047	M_068	2	767	105	0.810555	0.810555	1	1	AT4G01259;AT4G01447;
Vasc	M_047	M_069	4	705	105	0.304476	0.499134	1	1	AT4G01078;AT4G01160;AT4G01319;AT4G01479;
Vasc	M_047	M_070	2	685	105	0.757451	0.757451	1	1	AT4G01035;AT4G01095;
Vasc	M_047	M_071	1	680	105	0.934708	0.934708	1	1	AT4G01035;
Vasc	M_047	M_072	0	685	105	0.52734	0.52734	1	1	
Vasc	M_047	M_073	3	796	105	0.613136	0.613136	1	1	AT4G01035;AT4G01095;AT4G01316;
Vasc	M_047	M_074	4	602	105	0.215358	0.499134	1	1	AT4G01035;AT4G01142;AT4G01259;AT4G01316;
Vasc	M_047	M_075	1	931	105	0.976585	0.976585	1	1	AT4G01319;
Vasc	M_047	M_076	2	870	105	0.862562	0.862562	1	1	AT4G01259;AT4G01479;
Vasc	M_047	M_077	2	705	105	0.771466	0.771466	1	1	AT4G01095;AT4G01479;
Vasc	M_047	M_078	4	768	105	0.361024	0.499134	1	1	AT4G01071;AT4G01078;AT4G01142;AT4G01316;
Vasc	M_047	M_079	0	731	105	0.578865	0.578865	1	1	
Vasc	M_047	M_080	3	659	105	0.485131	0.499134	1	1	AT4G01035;AT4G01078;AT4G01160;
Vasc	M_047	M_081	4	646	105	0.252625	0.499134	1	1	AT4G01095;AT4G01160;AT4G01299;AT4G01316;
Vasc	M_047	M_082	2	703	105	0.770096	0.770096	1	1	AT4G01095;AT4G01142;
Vasc	M_047	M_083	2	703	105	0.770096	0.770096	1	1	AT4G01299;AT4G01479;
Vasc	M_047	M_084	3	769	105	0.589614	0.589614	1	1	AT4G01035;AT4G01078;AT4G01479;
Vasc	M_047	M_085	1	852	105	0.96763	0.96763	1	1	AT4G01479;
Vasc	M_047	M_086	2	807	105	0.832535	0.832535	1	1	AT4G01071;AT4G01316;
Vasc	M_047	M_087	2	549	105	0.641785	0.641785	1	1	AT4G01035;AT4G01447;
Vasc	M_047	M_088	1	683	105	0.9355	0.9355	1	1	AT4G01479;
Vasc	M_047	M_089	3	621	105	0.446257	0.499134	1	1	AT4G01035;AT4G01095;AT4G01319;
Vasc	M_047	M_090	0	335	105	0.28357	0.499134	1	1	
Vasc	M_047	M_091	0	643	105	0.147326	0.499134	1	1	
Vasc	M_047	M_092	2	702	105	0.769409	0.769409	1	1	AT4G01071;AT4G01299;
Vasc	M_047	M_093	2	522	105	0.614297	0.614297	1	1	AT4G01035;AT4G01447;
Vasc	M_047	M_094	3	580	105	0.403127	0.499134	1	1	AT4G01095;AT4G01259;AT4G01299;
Vasc	M_047	M_095	3	691	105	0.516857	0.516857	1	1	AT4G01035;AT4G01071;AT4G01160;
Vasc	M_047	M_096	6	589	105	0.029604	0.414456	1	1	AT4G01035;AT4G01095;AT4G01160;AT4G01299;AT4G01319;AT4G01447;
Vasc	M_047	M_097	3	752	105	0.574351	0.574351	1	1	AT4G01071;AT4G01299;AT4G01316;
Vasc	M_047	M_098	5	731	105	0.163725	0.499134	1	1	AT4G01071;AT4G01078;AT4G01160;AT4G01259;AT4G01299;
Vasc	M_047	M_099	2	788	105	0.822394	0.822394	1	1	AT4G01071;AT4G01299;
Vasc	M_047	M_100	3	638	105	0.463796	0.499134	1	1	AT4G01160;AT4G01319;AT4G01447;
Vasc	M_047	M_101	4	765	105	0.358323	0.499134	1	1	AT4G01035;AT4G01071;AT4G01259;AT4G01479;
Vasc	M_047	M_102	1	568	105	0.897154	0.897154	1	1	AT4G01299;
Vasc	M_047	M_103	2	683	105	0.75601	0.75601	1	1	AT4G01035;AT4G01319;
Vasc	M_047	M_104	0	559	105	0.0909547	0.499134	1	1	
Vasc	M_047	M_105	2	666	105	0.743464	0.743464	1	1	AT4G01035;AT4G01447;
Vasc	M_047	M_106	3	707	105	0.532333	0.532333	1	1	AT4G01035;AT4G01071;AT4G01319;
Vasc	M_047	M_107	0	448	105	0.0125789	0.276736	1	1	
Vasc	M_047	M_108	1	730	105	0.946729	0.946729	1	1	AT4G01316;
Vasc	M_047	M_109	3	650	105	0.476035	0.499134	1	1	AT4G01035;AT4G01078;AT4G01095;
Vasc	M_047	M_110	1	497	105	0.862962	0.862962	1	1	AT4G01035;
Vasc	M_047	M_111	2	642	105	0.724829	0.724829	1	1	AT4G01035;AT4G01316;
Vasc	M_047	M_112	0	681	105	0.325472	0.499134	1	1	
Vasc	M_047	M_113	1	666	105	0.930885	0.930885	1	1	AT4G01071;
Vasc	M_047	M_114	2	648	105	0.729591	0.729591	1	1	AT4G01142;AT4G01447;
Vasc	M_047	M_115	1	614	105	0.914642	0.914642	1	1	AT4G01316;
Vasc	M_047	M_116	2	715	105	0.778208	0.778208	1	1	AT4G01142;AT4G01319;
Vasc	M_047	M_117	0	384	105	0.357565	0.499134	1	1	
Vasc	M_047	M_118	2	751	105	0.801073	0.801073	1	1	AT4G01259;AT4G01316;
Vasc	M_047	M_119	2	665	105	0.74271	0.74271	1	1	AT4G01035;AT4G01447;
Vasc	M_047	M_120	4	837	105	0.422894	0.499134	1	1	AT4G01078;AT4G01142;AT4G01160;AT4G01259;
Vasc	M_047	M_121	2	683	105	0.75601	0.75601	1	1	AT4G01071;AT4G01316;
Vasc	M_047	M_122	3	760	105	0.581576	0.581576	1	1	AT4G01071;AT4G01160;AT4G01316;
Vasc	M_047	M_123	3	604	105	0.428504	0.499134	1	1	AT4G01299;AT4G01319;AT4G01447;
Vasc	M_047	M_124	1	616	105	0.915331	0.915331	1	1	AT4G01319;
Vasc	M_047	M_125	1	763	105	0.953434	0.953434	1	1	AT4G01447;
Vasc	M_047	M_126	1	654	105	0.927432	0.927432	1	1	AT4G01078;
Vasc	M_047	M_127	1	797	105	0.959468	0.959468	1	1	AT4G01479;
Vasc	M_047	M_128	0	680	105	0.176257	0.499134	1	1	
Vasc	M_047	M_129	2	721	105	0.78217	0.78217	1	1	AT4G01259;AT4G01479;
Vasc	M_047	M_130	3	759	105	0.580677	0.580677	1	1	AT4G01078;AT4G01259;AT4G01299;
Vasc	M_047	M_131	3	355	105	0.166083	0.499134	1	1	AT4G01095;AT4G01259;AT4G01447;
Vasc	M_047	M_132	2	829	105	0.843631	0.843631	1	1	AT4G01071;AT4G01447;
Vasc	M_047	M_133	5	701	105	0.144976	0.499134	1	1	AT4G01035;AT4G01078;AT4G01095;AT4G01316;AT4G01319;
Vasc	M_047	M_134	0	647	105	0.876303	0.876303	1	1	
Vasc	M_047	M_135	1	583	105	0.903214	0.903214	1	1	AT4G01259;
Vasc	M_047	M_136	0	819	105	0.835247	0.835247	1	1	
Vasc	M_047	M_137	0	45	105	0.022937	0.366992	1	1	
Vasc	M_047	M_138	2	578	105	0.669588	0.669588	1	1	AT4G01035;AT4G01078;
Vasc	M_047	M_139	1	661	105	0.929467	0.929467	1	1	AT4G01259;
Vasc	M_047	M_140	0	524	105	0.000700288	0.0595244	0.0735302	1	
Vasc	M_047	M_141	0	842	105	0.0449028	0.485721	1	1	
Vasc	M_047	M_142	1	721	105	0.94474	0.94474	1	1	AT4G01095;
Vasc	M_047	M_143	0	725	105	0.912951	0.912951	1	1	
Vasc	M_047	M_144	0	724	105	0.571226	0.571226	1	1	
Vasc	M_047	M_145	1	679	105	0.934442	0.934442	1	1	AT4G01299;
Vasc	M_048	M_049	4	763	105	0.356521	0.499134	1	1	AT4G01267;AT4G01313;AT4G01444;AT4G01556;
Vasc	M_048	M_050	1	449	105	0.833689	0.833689	1	1	AT4G01556;
Vasc	M_048	M_051	3	852	105	0.659024	0.659024	1	1	AT4G01033;AT4G01396;AT4G01548;
Vasc	M_048	M_052	2	746	105	0.798025	0.798025	1	1	AT4G01394;AT4G01396;
Vasc	M_048	M_053	4	848	105	0.432658	0.499134	1	1	AT4G01396;AT4G01494;AT4G01515;AT4G01556;
Vasc	M_048	M_054	2	764	105	0.808808	0.808808	1	1	AT4G01033;AT4G01396;
Vasc	M_048	M_055	4	808	105	0.396991	0.499134	1	1	AT4G01033;AT4G01396;AT4G01444;AT4G01555;
Vasc	M_048	M_056	6	803	105	0.0989765	0.499134	1	1	AT4G01033;AT4G01082;AT4G01396;AT4G01444;AT4G01515;AT4G01555;
Vasc	M_048	M_057	7	745	105	0.0285042	0.399312	1	1	AT4G01009;AT4G01082;AT4G01092;AT4G01366;AT4G01394;AT4G01548;AT4G01556;
Vasc	M_048	M_058	4	713	105	0.311615	0.499134	1	1	AT4G01009;AT4G01033;AT4G01396;AT4G01444;
Vasc	M_048	M_059	5	699	105	0.143761	0.499134	1	1	AT4G01033;AT4G01082;AT4G01313;AT4G01396;AT4G01444;
Vasc	M_048	M_060	2	545	105	0.637811	0.637811	1	1	AT4G01092;AT4G01444;
Vasc	M_048	M_061	1	562	105	0.894625	0.894625	1	1	AT4G01515;
Vasc	M_048	M_062	7	741	105	0.0277943	0.399312	1	1	AT4G01082;AT4G01096;AT4G01267;AT4G01389;AT4G01444;AT4G01494;AT4G01548;
Vasc	M_048	M_063	1	673	105	0.932824	0.932824	1	1	AT4G01538;
Vasc	M_048	M_064	2	855	105	0.85589	0.85589	1	1	AT4G01366;AT4G01394;
Vasc	M_048	M_065	5	683	105	0.134208	0.499134	1	1	AT4G01033;AT4G01082;AT4G01396;AT4G01444;AT4G01548;
Vasc	M_048	M_066	4	659	105	0.263898	0.499134	1	1	AT4G01033;AT4G01396;AT4G01548;AT4G01555;
Vasc	M_048	M_067	1	641	105	0.923499	0.923499	1	1	AT4G01396;
Vasc	M_048	M_068	1	788	105	0.95795	0.95795	1	1	AT4G01538;
Vasc	M_048	M_069	3	737	105	0.5606	0.5606	1	1	AT4G01009;AT4G01366;AT4G01494;
Vasc	M_048	M_070	4	676	105	0.278783	0.499134	1	1	AT4G01033;AT4G01396;AT4G01538;AT4G01548;
Vasc	M_048	M_071	2	662	105	0.740434	0.740434	1	1	AT4G01033;AT4G01396;
Vasc	M_048	M_072	4	776	105	0.368228	0.499134	1	1	AT4G01009;AT4G01033;AT4G01366;AT4G01538;
Vasc	M_048	M_073	4	703	105	0.302694	0.499134	1	1	AT4G01033;AT4G01092;AT4G01396;AT4G01515;
Vasc	M_048	M_074	1	505	105	0.867317	0.867317	1	1	AT4G01396;
Vasc	M_048	M_075	1	875	105	0.970539	0.970539	1	1	AT4G01009;
Vasc	M_048	M_076	4	891	105	0.470377	0.499134	1	1	AT4G01009;AT4G01082;AT4G01366;AT4G01396;
Vasc	M_048	M_077	3	575	105	0.3978	0.499134	1	1	AT4G01082;AT4G01515;AT4G01555;
Vasc	M_048	M_078	3	689	105	0.514904	0.514904	1	1	AT4G01313;AT4G01396;AT4G01444;
Vasc	M_048	M_079	2	666	105	0.743464	0.743464	1	1	AT4G01033;AT4G01082;
Vasc	M_048	M_080	5	675	105	0.129543	0.499134	1	1	AT4G01092;AT4G01313;AT4G01366;AT4G01396;AT4G01444;
Vasc	M_048	M_081	1	715	105	0.943374	0.943374	1	1	AT4G01299;
Vasc	M_048	M_082	3	620	105	0.445219	0.499134	1	1	AT4G01366;AT4G01396;AT4G01555;
Vasc	M_048	M_083	0	353	105	0.58386	0.58386	1	1	
Vasc	M_048	M_084	5	711	105	0.151117	0.499134	1	1	AT4G01082;AT4G01366;AT4G01396;AT4G01444;AT4G01494;
Vasc	M_048	M_085	0	376	105	0.0185175	0.333315	1	1	
Vasc	M_048	M_086	2	346	105	0.398138	0.499134	1	1	AT4G01394;AT4G01555;
Vasc	M_048	M_087	2	675	105	0.750173	0.750173	1	1	AT4G01092;AT4G01313;
Vasc	M_048	M_088	3	657	105	0.483116	0.499134	1	1	AT4G01033;AT4G01082;AT4G01494;
Vasc	M_048	M_089	2	657	105	0.736605	0.736605	1	1	AT4G01299;AT4G01366;
Vasc	M_048	M_090	4	803	105	0.392506	0.499134	1	1	AT4G01092;AT4G01396;AT4G01548;AT4G01556;
Vasc	M_048	M_091	1	558	105	0.892906	0.892906	1	1	AT4G01033;
Vasc	M_048	M_092	3	709	105	0.534248	0.534248	1	1	AT4G01009;AT4G01299;AT4G01548;
Vasc	M_048	M_093	1	627	105	0.919026	0.919026	1	1	AT4G01396;
Vasc	M_048	M_094	2	602	105	0.691274	0.691274	1	1	AT4G01299;AT4G01515;
Vasc	M_048	M_095	4	601	105	0.21453	0.499134	1	1	AT4G01267;AT4G01313;AT4G01538;AT4G01548;
